"22Rv1-CCS1477-1"	"22Rv1-CCS1477-2"	"22Rv1-CCS1477-3"	"22Rv1-Control-1"	"22Rv1-Control-2"	"22Rv1-Control-3"
"ERO1B"	19.7147793163237	20.2745975357467	21.5351316823233	13.6618743246801	12.3022260720948	14.5896680285218
"ZFAND6"	75.2172245344467	70.6507659026274	70.7850415297235	78.0612819157648	80.7060930261541	79.9107018291424
"TXLNG"	36.8559544361814	34.5495692700989	37.8269269550374	41.5376178962496	42.4034175250928	38.4103324504248
"LAT2"	5.68135266012283	6.58579613831227	5.84257485642162	8.00392637203482	8.07060930261541	9.46568274236538
"HUWE1"	201.518064440254	228.330586533528	213.77831590035	221.809959574436	194.959745802099	196.080444576354
"ZW10"	59.1928965187156	56.4102747763292	56.3284140003725	48.6675523081197	51.9136490276342	49.9490779421512
"ALG9"	18.6464907819416	19.7229078068828	19.2505351038507	16.9738438579359	15.7485943688874	16.0369005139248
"ACOX3"	14.6646880628812	15.8265990967818	13.6326746649838	10.625902252529	9.0303574358994	9.66125469985227
"MTMR2"	59.144337948971	61.9271720649677	63.0323941240871	62.513424940203	59.5916340939062	61.1749083018986
"PPP1R15A"	29.912078962698	34.101321365397	30.1117319523268	28.795735108585	23.2520797745622	27.5365316141538
"HSD17B14"	1.8452256502963	2.20675891545542	2.58421580187879	1.28798815182169	1.52687203022454	1.72103322588461
"TRIP6"	5.63279409037819	5.27553303226061	5.43059842423804	6.07194414430227	6.41286252694305	6.96236168653321
"ACHE"	4.07891985854972	4.9307269517207	3.93250230720686	4.27796064712206	3.75174270283743	4.30258306471154
"FTL"	621.452575591897	639.270473320992	627.14048699218	613.680354766187	559.576786619718	599.701850437793
"SRRT"	111.15056614548	112.027495567417	114.229828923628	99.9570804967337	96.7164368859371	106.664945613349
"BAX"	57.1534365894408	59.3066458528644	57.9388673261811	47.6555616174027	52.349898179127	49.8708491591564
"NLK"	32.6799174381424	27.2051997545988	30.8233276079166	32.9816966020055	30.7119402650878	30.665682933944
"PIGS"	94.3493010138347	93.9251763390713	95.4661750578122	89.8371735895632	91.1324477468302	92.3490783253085
"ATXN7L3"	68.710376188665	67.3406275294443	66.7027296108135	60.5814427124704	60.5950071423395	65.047233060139
"PGS1"	24.4249605815537	23.6881777330918	25.3927291836786	20.423812121744	22.7722057079202	23.3904061154318
"PSMC5"	72.4008274892576	79.0295536597472	80.5975710962777	77.0492912250478	86.9008309773508	81.0841335740638
"UIMC1"	40.7406400157526	40.2733502070614	40.3736903539904	42.4116098564144	37.7355516041207	38.6841331909065
"LPCAT2"	5.00153268369788	4.96520755977469	4.68155036572245	3.58796699436043	4.79874066641997	3.59852401775874
"OGFOD1"	40.9834328644758	38.9286064929558	39.1377610574397	48.0235582322089	47.7692820884534	46.0767531839108
"SH3BP2"	88.7650654932011	89.9943870209163	91.1216963184218	100.509075418943	101.907801788701	102.362362548637
"NOP14"	80.2673157878892	79.3743597402871	80.1481422611684	98.2090965764042	92.4411952013084	91.3712185378741
"ADD1"	194.331396118048	204.711370016544	197.18690140423	156.674558753739	153.734200986036	162.87232619508
"L2HGDH"	23.0167620589592	22.72272070758	23.6324662461669	24.3797757309106	22.5540811321739	24.1726939453794
"TXNDC16"	78.276414428359	76.167663191266	72.6202092730867	112.560964553846	107.535415842957	98.9594104883653
"RTRAF"	104.837952078677	97.3042759283624	96.4399375338825	98.4850940375089	99.3775567100427	95.087085730125
"NID2"	6.55540691552634	7.17196647523011	6.96614694419501	6.71593822021312	6.15111303604742	4.77195576268007
"GMCL1"	66.962267677858	60.754831391132	60.2234639046536	57.1314744486623	57.2358886758455	54.8774912708208
"SF3B2"	238.908163143627	236.019762129568	233.103755810052	194.532210501927	202.419606292624	203.629522135348
"KLHL42"	113.675611772201	122.026871903074	120.671642226862	115.596936625997	109.018662958032	110.146126456615
"GNAS"	396.917749092684	424.008037239927	413.998861941568	403.002292789638	391.446363634422	401.430999937586
"DNM1L"	234.343657587631	225.123889984507	230.145015978916	225.397926568797	225.715310982336	225.025094284413
"PTHLH"	1.60243280157311	1.65506918659156	1.8351677433632	2.48397714994184	2.5302450786578	2.03394835786364
"ERGIC2"	113.772728911691	107.372613480128	110.709303048605	149.866621379824	151.68382997402	143.980075101847
"AURKA"	118.774261595388	115.51003698087	115.690472637733	77.2332895324509	76.8234755778688	76.859779292347
"PIR"	26.2216276621054	24.5501929344415	27.190444524116	22.3097947726258	23.2957046897115	25.3070112988033
"AAMDC"	2.52504562672126	3.34461898123712	2.73402541358191	2.02398138143409	1.96312118171726	2.69889301331905
"RFX2"	6.65252405501562	8.24086532490383	7.19086136174969	6.07194414430227	6.28198778149524	6.68856094605157
"METTL2A"	33.5054131238013	32.0324848821576	31.8719948898385	33.5336915242148	34.8563072042687	33.9512918197238
"ALG6"	37.0987472849046	32.7910582593454	36.5535452555609	31.4177109890792	33.8529341558354	30.9003692829283
"CNOT3"	20.2974821532593	24.1019450297397	23.5575614403154	16.9278442810851	15.4432199628425	16.2324724714117
"PTPN4"	29.7664032534641	30.273973871404	28.7634454469987	35.8336703667536	36.2086795738962	31.1350556319126
"DDX18"	72.9835303261933	68.616410027442	72.8449236906414	78.429278530571	79.7027199777208	75.412546806944
"KHSRP"	98.2339865934059	116.613416438597	109.997707393015	100.233077957838	94.1861918072793	100.993358846229
"GNA11"	108.722637658248	104.200397539161	103.480989283929	75.7613030732261	82.6692142078713	88.2029528265865
"ASAP3"	15.6358594577739	14.1715299101903	14.7936991556829	16.0078527440696	15.2250953870961	16.8191883438724
"EDEM2"	33.0198274263549	33.4806704204252	31.7970900839869	34.8216796760365	35.5543058466571	38.7623619739012
"DNMT3B"	14.276219504924	12.9647086283006	13.3330554415775	12.2818870191569	11.9096018357514	11.8907750152028
"TPX2"	198.895901674044	206.642284067568	198.834807132964	139.5167165884	135.280861877894	140.694466216067
"FER1L4"	2.03945992927486	2.31020073961739	2.209691772621	1.33398772867247	1.61412186052308	1.25166052791608
"PDRG1"	27.2413576267428	23.7916195572537	24.306609498831	24.0117791161044	27.5709463743402	24.6029522518505
"EPB41L1"	4.07891985854972	5.03416877588268	5.24333640960915	4.59995768507748	4.62424100582288	4.8892989371722
"DOCK9"	70.2642504204935	73.2368115066767	70.2607078887626	57.5914702171701	53.8767702093515	53.039114870444
"ANKRD10"	64.8256906090938	65.8234807750687	62.5829652889777	64.7674042058909	70.2361133903287	68.3719563374161
"TGDS"	22.4340592220235	22.5503176673101	21.5725840852491	24.7017727688661	27.3091968834446	24.5247234688558
"DOCK3"	40.2550543183062	42.6525121627868	42.0215960827247	38.5936449778001	34.7690573739702	34.9291516071582
"C3orf18"	3.73900987033725	3.48254141345308	3.25835905454283	2.20797968883719	2.39937033320999	1.79926200887937
"COQ9"	65.6026277250081	64.2718534126391	67.3394204605518	82.1552442554838	82.0148404806323	82.9616243659379
"KIF9"	9.71171394892792	8.89599687792966	8.98857670218711	12.051889134903	10.9498537024674	12.8686348026372
"ARHGAP28"	2.03945992927486	1.99987526713147	2.17223936969522	1.37998730552324	1.09062287873181	1.44723248540297
"CRLS1"	68.9531690373882	64.0649697643152	66.3282055815557	75.8533022269277	78.8302216747354	78.3461261692473
"PPP1R13B"	26.2216276621054	31.5842369774557	29.737207923069	26.1277596512401	23.38295452001	25.1896681243112
"ATRN"	64.0973120629242	68.7198518516039	67.0398012371455	60.5354431356196	56.843264439502	58.006642590611
"SMOX"	1.45675709233919	2.31020073961739	2.09733456384366	3.67996614806198	3.75174270283743	3.67675280075349
"FKBP1A"	51.8605524872751	51.4105866085005	52.3584592902399	55.2454917977805	55.709016645621	57.4199267181503
"NSFL1C"	60.4068607623316	64.4442564529091	59.3995110402865	52.5315167635848	55.403642239576	56.3638381477211
"SLC4A11"	6.31261406680315	6.99956343496016	7.04105175004657	7.22193356557164	7.06723625418214	8.13579343145454
"DNAAF9"	3.49621702161405	3.65494445372304	2.99619223406237	2.16198011198642	2.09399592716508	1.68191883438724
"ZNF343"	13.6449580982437	14.4473747746222	13.8948414854642	15.1338607839049	15.530469793141	14.1985241135481
"EBF4"	3.54477559135869	3.792866885939	4.2321215306131	3.72596572491276	3.22824372104616	3.71586719225087
"MAVS"	47.0532540825558	53.6863067400639	52.2086496785368	43.3776009702806	39.6114229555394	44.2383767835341
"LZTS3"	3.88468557957117	3.82734749399299	4.19466912768732	3.63396657121121	3.4899932119418	3.91143914973776
"XRN2"	236.334558947161	222.917131069051	232.76668418372	235.793830937072	226.762308945918	228.036902429711
"KIZ"	8.54630827505657	8.62015201349773	9.13838631389023	6.5779394896608	6.15111303604742	5.82804433310926
"DYNLL1"	216.182752503135	213.848731150852	209.321479952182	219.279982847644	217.557451849422	216.889300852959
"TESC"	3.39909988212477	3.0342935087512	3.25835905454283	3.86396445546508	4.05711710888234	3.98966793273252
"SNX5"	112.850116086542	107.47605530429	105.353609430218	124.152857920241	125.465255969308	119.690037981975
"RPL6"	734.545484527163	705.507721392709	726.688973968902	821.874439592793	810.507298558333	828.364583131463
"MAPKAPK5"	75.8970445108717	78.9261118355852	79.6612610231332	83.3972328304547	80.531593365557	78.5025837352369
"P2RX7"	3.30198274263549	3.10325472485918	3.44562106917172	1.88598265088177	2.00674609686653	2.22952031535052
"ESF1"	33.7482059725245	36.8942506177703	36.2539260321547	41.1236217045927	41.7054188827045	35.0856091731477
"RBBP9"	61.0866807387566	58.2377470031907	60.7103451426888	54.4634989913174	54.5747688517399	52.6870853469676
"ANAPC5"	335.345482656481	319.359391796064	328.120502032755	361.464674893388	372.600400289936	364.037641666093
"SLC23A2"	22.5797349312574	25.5501305680073	25.3927291836786	16.9278442810851	19.6748367323219	20.8479706681023
"SLC8B1"	7.57513688016377	8.10294289268787	8.12717143489418	7.58993018037784	7.54711032082414	8.5660517379257
"TMEM230"	84.1520013674604	82.0638471684984	85.7285502971095	81.4652506027222	82.0584653957815	78.619926909729
"DZANK1"	6.89531690373882	6.41339309804231	7.41557577930436	7.12993441187009	6.84911167843578	6.18007385658566
"KDM2B"	40.2550543183062	42.2387448661389	43.1451681704981	38.7316437083524	37.6919266889714	37.4715870544877
"TASP1"	22.5311763615128	23.9640225975237	24.306609498831	27.4157478030618	25.7386999380708	24.8376386008348
"GCN1"	249.639607057192	273.258818827878	268.908253007098	289.935332890434	292.505056075872	291.519559829955
"RPLP0"	2046.30668760886	2001.18553023753	2026.62442711979	2217.5016012453	2307.62713665107	2399.12031688315
"PXN"	19.6176621768344	19.8608302390988	19.5876067301827	15.2258599376065	14.8324711507526	16.780073952375
"SIRT4"	1.35963995284991	1.48266614632161	1.87262014628898	2.62197588049416	2.66111982410562	3.01180814529808
"KIF16B"	68.3704662004525	71.6851841442471	74.4179246135241	101.981061878168	98.5486833222065	87.9682664776022
"TRMT6"	43.8483884794095	38.5493198043619	40.2238807422873	45.1715844674609	48.1619063247968	45.9202956179213
"CHGB"	14.276219504924	14.5163359907302	13.4828650532807	18.9518256625192	18.9332131747843	19.9483396636626
"PEBP1"	586.878873933714	551.000116702775	550.475418203109	642.522089451622	650.272985215056	665.609600110875
"BRAP"	60.2126264833531	55.8241044394113	56.927652447185	58.2814638699317	57.4540132515919	60.0405909484746
"ERP29"	256.777716809654	244.32958867058	251.343076034907	278.895434446248	255.293003453543	255.143175737394
"FUS"	48.4614526051503	54.8586474138996	52.5457213048688	53.7735053385558	45.3262868400941	44.7077494815026
"IGBP1"	39.0410900746902	37.6183433869041	37.564760134557	42.4116098564144	41.9235434584509	42.3608859916599
"ZNF302"	40.546405736774	35.4460650795027	36.7782596731156	34.3616839075288	37.5174270283743	36.9239855735245
"GRAMD1A"	5.63279409037819	6.1030676255564	6.66652772078877	6.07194414430227	5.84573863000251	6.18007385658566
"FXYD3"	96.7772295010667	103.579746594189	95.9905086987732	142.966684852208	136.502359502074	143.04132970591
"CDIP1"	21.6085635363646	23.6881777330918	24.1567998871279	19.8718171995347	21.2453336776957	22.1387455875157
"CMTM1"	3.73900987033725	4.58592087118079	4.38193114231621	3.35796911010656	3.44636829679253	3.79409597524563
"GANAB"	249.882399905915	247.984533124303	250.144599141282	218.957985809688	214.372833043525	234.138747503302
"GMIP"	8.30351542633337	9.1373611343076	9.13838631389023	7.08393483501932	7.06723625418214	8.05756464845979
"RBM41"	31.0774846365693	31.2739115049698	29.9993747435495	34.729680522335	30.8428150105356	29.0228784910542
"BIRC5"	99.4965094067665	99.2696705874399	102.31996479323	75.8993018037784	75.0348540567487	76.7033217263575
"MLF2"	167.575624188751	192.056986860729	183.217155112914	191.588237583477	177.50977974239	179.613285755958
"OTUB2"	6.60396548527098	6.51683492220429	5.95493206519896	5.19795218413755	4.92961541186779	5.74981555011451
"DDX24"	175.19931963866	178.161301814971	184.640346424094	189.472257048341	175.154034324329	171.164577192524
"ZBTB25"	30.6890160786122	34.7909335264768	33.8569722449048	33.3496932168117	30.5374406044907	30.039852669986
"NECAP1"	116.152098829178	112.75158833655	115.952639458214	121.11688584809	125.683380545054	121.56752877385
"ARHGAP4"	2.47648705697662	2.17227830740143	1.8351677433632	1.37998730552324	1.7449966059709	1.5645756598951
"ANKRD24"	16.170003724965	15.240428759864	15.3554851995696	14.6278654385464	13.0874745447817	14.0811809390559
"DHX32"	72.8378546169594	69.3060221885218	68.4255401453994	76.1752992648831	72.0247349114489	79.8715874376451
"RCOR1"	56.0365894853141	62.4443811857776	60.2234639046536	52.1635201487786	48.4236558156924	50.3793362486224
"GPATCH2L"	89.6876783183493	93.0976417457755	94.9792938197771	89.1931795136524	86.2028323349624	84.0568273278645
"LTBP4"	27.3384747662321	31.2049502888618	26.4413964656004	27.1397503419571	27.6145712894895	29.6878231465096
"BLVRB"	63.32037494701	56.858522681031	60.8227023514661	65.5033974355033	66.7897450935362	67.3549821584842
"SLC9A1"	11.7511738782028	11.6544455222489	11.6851497128432	19.411821431027	14.6143465750063	17.5623617823225
"SPTLC1"	66.8165919686241	65.3752328703668	67.6015872810322	69.8273576594761	67.0951194995811	67.6678972904633
"PAPOLA"	213.560589736925	213.641847502528	211.531171724803	211.414055206161	228.899929788233	225.298895024895
"CCNK"	10.245858216119	9.75801207927943	8.53914786707775	10.5799026756782	9.42298167224286	10.873800836271
"PCBP4"	21.8513563850878	22.6192788834181	22.1343701291358	24.517774461463	26.3058238350113	25.5416976477876
"RGS1"	0.631261406680315	0.620650944971837	0.674143252664033	3.72596572491276	3.79536761798671	2.85535057930857
"YPEL3"	11.8968495874367	14.4818553826762	13.2206982328002	10.5339030988274	10.251855060079	9.38745395937062
"MRPS33"	90.9016425619653	81.8224829121205	78.9496653675434	93.2871418533713	100.948053655417	92.4664214998007
"NDUFB2"	130.816786892059	118.923617178215	116.701687516729	137.814732244921	137.505732550507	143.823617535857
"NUDC"	82.0154242986963	83.8568387873059	80.2230470670199	86.7552019405613	87.424329959142	83.3918826724091
"MAEA"	75.1686659647021	76.5469498798599	72.732566481864	78.0152823389141	78.5248472686905	82.766052408451
"ICAM1"	1.45675709233919	1.82747222686152	1.76026293751164	0.597994499060073	1.2651225393289	1.25166052791608
"STRN4"	85.9972270177567	82.3396920329303	84.6049782093362	66.9293843178773	69.4944898327911	74.0826574960332
"SI"	2.52504562672126	2.34468134767138	2.24714417554678	7.40593187297474	8.41960862380959	7.47084877599912
"MUL1"	27.0956819175089	27.4465640109768	27.3777065387449	24.9317706531199	27.9199456955344	27.8885611376302
"TFAP4"	24.2307263025752	22.3434340189861	22.9208705905771	26.5417558428971	27.8326958652358	30.665682933944
"PDCD7"	34.7193773674173	34.308205013721	37.4524029257796	34.6836809454842	32.2388122953124	34.185978168708
"SPG21"	92.6011925030277	90.0288676289703	91.8332919740116	102.71705510778	102.038676534148	99.8981558843024
"DNAJB11"	96.6315537918328	98.959345114954	97.6758668304332	82.2932429860361	83.3672128502597	78.6981556927237
"CHRD"	1.74810851080702	1.27578249799766	1.68535813166008	1.47198645922479	1.43962219992599	1.44723248540297
"RAB11FIP3"	62.3977621218619	69.3405027965758	66.0660387610752	54.7854960292728	55.4908920698746	61.3313658678881
"GNPTG"	46.6647855245986	45.686805671538	44.9428835109355	37.5356547102322	39.0442990585989	39.9749081103199
"ZNF268"	69.4873133045792	63.9270473320992	62.5829652889777	62.099428748546	62.7326279846538	59.6494470335008
"GOLGA3"	218.756356699601	216.503737971009	216.774508134412	204.376119947992	202.288731547176	201.517344994489
"PABPC4"	77.2081258939769	73.2023308986227	78.4627841295083	89.2851786673539	89.7364504620535	96.1040599090568
"CERS4"	5.00153268369788	5.6893003289085	5.09352679790603	9.61391156181193	11.7351021751543	10.2870849638103
"MCOLN1"	19.7633378860683	19.9987526713147	18.6138442541125	15.4558578218603	14.090847593215	16.154243688417
"USP48"	78.9076758350393	87.615225065191	84.8671450298166	85.0072180202318	81.0550923473483	79.0501852162001
"EFNB1"	7.38090260118522	8.41326836517379	7.82755221148794	6.43994075910847	6.5001123572416	7.19704803551748
"PDPR"	24.4249605815537	26.3431845532491	24.2691570959052	22.4017939263273	21.6815828291884	21.5129153235577
"AARS1"	305.433403693783	306.808450464411	324.187999725548	309.577152205714	335.301097837308	336.579338834934
"GLG1"	74.634521697511	85.6498304061135	81.0469999313871	85.0532175970826	84.1088364077973	88.9461262650367
"KIF4A"	109.936601901864	101.648832543165	104.080227730742	91.2171608950864	92.3103204558606	88.359410392576
"TNRC6A"	58.3674008330568	65.9614032072847	63.3320133474933	57.5454706403193	58.9808852818164	53.5476019599099
"PLEKHG2"	11.1684710412671	10.0683375517654	10.5241252221441	6.0259445674515	7.02361133903287	7.19704803551748
"DLL3"	1.40819852259455	1.24130188994367	1.68535813166008	0.965991113866271	1.48324711507526	1.25166052791608
"NAT14"	16.4613551434328	16.6196530820236	17.3779149575617	12.7418827876646	12.9565997993339	15.2937270754746
"PITPNM2"	9.566038239694	9.44768660679352	9.28819592559334	9.01591706275186	10.6881042115718	9.27011078487849
"EXOC1"	82.4038928566534	80.9259871027167	78.4627841295083	74.0133191528967	77.5214742202572	73.8088567555515
"RBM27"	121.105072943131	117.234067383569	119.885141765421	124.474854958197	121.582638521022	120.980812901389
"OSBPL8"	371.570175685982	343.495817433858	360.891354592812	399.414325795278	397.728351415917	388.014763653986
"DTX2"	4.27315413752828	5.34449424836859	4.38193114231621	3.54196741750966	3.4899932119418	3.24649449428234
"NLRC4"	1.31108138310527	1.03441824161973	1.12357208777339	1.28798815182169	0.69799864238836	1.64280444288986
"PUS7"	85.3174070413317	76.3055856234819	83.2566917040081	123.830860882286	123.196760381545	118.203691105075
"NRCAM"	13.062255261308	12.1026934269508	12.9959838152455	9.70591071551348	11.7787270903036	9.85682665733916
"LAMB1"	38.6040629469885	39.9630247345755	42.7706441412403	44.8495874295054	43.232290912929	43.3387457790944
"SLC26A4"	2.03945992927486	1.65506918659156	1.87262014628898	1.65598476662789	1.57049694537381	1.44723248540297
"SLC26A3"	0.534144267191035	0.482728512755873	0.411976432183576	1.74798392032944	2.13762084231435	1.83837640037675
"DLD"	167.478507049262	178.161301814971	170.820409744481	176.638375106975	185.27501463896	160.173433181761
"WDR7"	50.4523539646805	51.8243539051484	49.5869814737322	49.0815484997767	44.4101636219594	46.194096358403
"TXNL1"	83.8120913792479	80.7191034543928	80.7848331109066	92.1371524321019	94.6660658739213	89.1416982225236
"ABCC6"	4.46738841650684	3.75838627788501	4.90626478327713	4.78395599248058	4.58061609067361	5.31955724364335
"CMTM6"	163.788055748669	155.093775026851	153.817018816177	145.312663271598	147.452213204541	143.04132970591
"ITGA6"	6.21549692731387	5.86170336917846	5.16843160375759	6.53193991281002	5.88936354515178	5.90627311610402
"MAP3K20"	25.6389248251697	23.0330461800659	23.5201090373896	13.6618743246801	14.8760960659019	15.7239853819458
"FH"	328.353048613253	293.085168458923	304.450583383662	300.699233873515	322.213623292527	310.333582140194
"SEL1L3"	37.730008691585	37.5838627788501	36.5909976584867	47.5175628868504	47.3766578521099	52.0221406915122
"CDV3"	163.69093860918	155.162736242959	159.771950881376	171.532422076539	170.835167724551	161.738008841656
"MYO15A"	2.67072133595518	2.68948742821129	2.92128742821081	1.60998518977712	1.87587135141872	1.76014761738199
"ALKBH5"	108.868313367482	106.09683098213	109.847897781312	87.3991960164721	89.6055757166057	93.952768376701
"APOH"	1.16540567387135	0.482728512755873	0.823952864367152	2.52997672679261	3.53361812709107	1.83837640037675
"NLRP1"	15.9272108762418	18.5850477411011	18.1269630160773	17.8018362412498	15.2687203022454	15.9586717309301
"PITPNM3"	5.97270407859067	4.68936269534277	4.79390757449979	3.72596572491276	3.05374406044907	2.89446497080594
"SPAG7"	58.2702836935675	61.5134047683198	64.8675618674503	56.4414807959007	53.4405210578588	54.6819193133339
"ORC6"	77.6451530216787	75.6849346785101	74.2306625988952	54.3714998376158	64.2595000148784	62.0354249148409
"ZFHX4"	8.69198398429049	7.44781133966204	7.9024570173395	7.49793102667629	5.71486388455469	6.88413290353846
"ZC3HC1"	36.4674858782243	33.1013837318313	36.7782596731156	29.5777279150482	28.7488190833706	30.2745390189703
"RGS17"	21.2200949784075	20.2056363196387	19.2505351038507	19.3658218541762	15.4868448779917	14.3158672880402
"ANGPT2"	3.59333416110333	3.31013837318313	3.6703354867264	5.01395387673445	2.70474473925489	4.61549819669056
"TMEM101"	42.440189956815	40.7215981117633	40.0366187276584	38.5936449778001	39.873172446435	41.9306276851888
"PSME1"	151.017151905829	146.09433632476	149.210373256306	145.036665810493	138.290981023194	139.364576905156
"PPP2R3C"	25.2990148369572	26.756951849897	23.9320854695732	28.4737380706296	32.8931860225514	28.1232474866145
"HAUS4"	29.232258986273	29.3774780620003	25.9170628246395	24.6557731920153	27.1346972228475	27.1062733076827
"SLC7A8"	3.01063132416765	3.17221594096717	2.35950138432412	4.41595937767438	3.88261744828525	4.61549819669056
"OSGEP"	45.0137941532809	43.4800467560826	43.7444066173106	37.6276538639338	42.4470424402421	42.2435428171678
"SLC22A17"	3.44765845186941	3.72390566983102	4.71900276864823	2.06998095828487	1.91949626656799	2.38597788134003
"RNF31"	26.0759519528715	25.6535723921693	28.0143973884832	23.5057837707459	24.0373282472491	25.4243544732954
"SCFD1"	81.6755143104838	79.995010685259	78.9496653675434	86.3872053257551	91.6123218134722	81.7490782295192
"G2E3"	66.5737991199009	67.1337438811204	67.1147060429971	58.7414596384394	57.5848879970397	51.2007384700673
"HECTD1"	369.530715756707	356.701890318536	371.340575009105	373.838561066247	363.002918957096	360.087088124858
"HNRNPC"	633.543659458313	574.722775043921	614.219407982786	706.047505082542	685.303792079921	681.724729407794
"RPGRIP1"	1.06828853438207	1.1378600657817	0.823952864367152	1.1039898444186	1.35237236962745	0.82140222144493
"SUPT16H"	312.231603458033	323.324661722273	317.446567198908	306.173183518757	304.501907741922	283.853139096469
"TOX4"	65.0199248880724	63.9270473320992	63.4818229591964	60.6274422893212	62.8635027301016	65.4383769751127
"GEMIN2"	27.3870333359767	26.653510025735	28.6885406411472	27.9217431484203	27.3091968834446	26.0892991287509
"TGM1"	2.8163970451891	2.82740986042726	3.74524029257796	2.16198011198642	1.52687203022454	2.11217714085839
"TINF2"	57.9789322750997	53.6173455239559	57.4519860881459	49.5875438451352	48.3364059853939	48.8538749802246
"TBL1Y"	1.79666708055166	1.72403040269955	1.68535813166008	1.37998730552324	1.65774677567235	1.76014761738199
"SEMA6A"	84.0548842279711	93.4079672182614	88.4251233077657	129.258810950677	109.367662279226	113.705536082877
"TRPM7"	202.295001556169	199.5737594165	190.745088100996	191.036242661268	187.499885311573	180.434687977403
"TYRO3"	30.0091961021873	28.3085792123266	29.2503266850339	40.6636259360849	42.9705414220334	43.2605169960996
"WDR76"	89.9790297368171	83.9947612195219	81.90840519868	69.2293631604161	68.36024203891	66.5335799370393
"SNAP23"	29.9606375324426	30.9635860324839	27.6024209562996	33.1196953325579	34.8563072042687	33.9904062112211
"PHGDH"	119.93966726926	130.302217836032	131.795005895818	153.408588797334	152.992577428499	153.993359325176
"COL9A3"	11.3627053202457	10.2407405920353	10.8611968484761	14.2598688237402	15.4868448779917	15.332841466972
"EZR"	190.640944817455	189.057173960032	187.037300211343	157.226553675948	159.187315379695	158.061256040903
"MYL6"	661.56195420097	624.409331249722	634.069181533449	532.031105856061	555.476044595686	562.738750472772
"AGO1"	76.3340716385734	86.0980783108154	79.0620225763208	89.3311782442047	84.0652114926481	88.046495260597
"CLSPN"	53.9000124165499	53.9276709964418	51.8715780522048	39.5136365148156	36.4704290647918	36.8066423990323
"RFFL"	11.5569395992242	13.0336698444086	13.5577698591322	11.7298920969476	10.9934786176167	10.8346864447736
"MFSD11"	40.4978471670294	39.1010095332257	42.0215960827247	35.741671213052	36.6013038102396	36.5719560500481
"DPYSL2"	255.36951828706	270.845176264099	266.773466040328	215.370018815328	207.785470855985	206.093728799683
"GPATCH2"	82.7923614146105	80.3398167657989	83.6686681361917	98.9450898060166	92.8774443528011	89.1025838310262
"NUP50"	147.56949345396	146.783948485839	145.839656992986	143.794677235522	133.666740017371	131.893728129157
"CDC45"	101.535969336041	96.2008964706347	100.260082632312	77.0492912250478	78.5248472686905	81.0841335740638
"COMT"	161.894271528628	158.679758264466	159.47233165797	217.164002312508	237.232288581744	243.995574160641
"ADA2"	9.85738965816184	9.03391931014562	9.28819592559334	10.4879035219767	9.77198099343703	9.97416983183129
"ECHDC1"	26.1245105226161	23.8605807733617	24.9058479456434	25.6217643058816	25.7386999380708	25.6590408222797
"LRRFIP2"	53.4144267191035	54.4448801172517	55.5793659418569	50.2315379210461	50.1686524216633	47.6804432353033
"SEC22C"	125.766695638617	123.37161561718	122.768976790706	107.961006868768	111.461658206391	113.470849733892
"XYLB"	16.8498237013899	15.9990021370518	16.6663193019719	19.6878188921316	15.7049694537381	16.8974171268671
"HDAC6"	56.4736166130158	61.2720405119419	60.1111066958763	39.1456399000094	37.9100512647178	42.8302586896285
"CDC6"	155.921567450038	146.26673936503	150.034326120673	129.212811373826	128.519000029757	124.892252051127
"UPRT"	18.0637879450059	16.6541336900776	17.7898913897453	16.7898455505328	17.1009667385148	17.4450186078304
"CDC23"	92.1641653753259	86.8911322960572	92.7321496442303	91.2631604719372	88.5149528378738	85.5040598132674
"AAAS"	85.0746141926085	77.5124069053716	82.8072628688987	81.0512544110652	80.2698438746614	78.619926909729
"CBX5"	694.338988778601	770.848473655021	729.797523411742	642.246091990518	562.717780510466	557.53653640362
"SUCO"	111.004890436246	114.441138131196	112.319756374413	117.022923508371	113.032155151765	104.591882863988
"MSH2"	136.983725249628	119.233942650701	124.192168101885	94.7591283125961	103.303799073477	96.9645765219991
"MAP3K1"	47.4902812102575	45.652325063484	48.950290623994	51.1975290349124	47.9001568339012	47.0937273628426
"DHPS"	57.5904637171425	65.3407522623128	65.9911339552237	63.9854113994278	58.5010112151744	61.7225097828619
"HOOK2"	48.5585697446396	48.5831767480732	48.7630286093651	40.4796276286818	41.6617939675552	42.9084874726232
"ARCN1"	177.384455277168	168.230886695422	171.794172220551	173.740401765376	180.607148717988	182.194835594785
"EPB41L4B"	37.6814501218403	39.0320483171177	38.2014509842952	43.515599700833	42.4906673553914	43.7298896940682
"TMEM38B"	110.033719041353	103.165979297541	105.353609430218	112.284967092741	108.931413127733	105.100369953454
"PSMD5"	35.4477559135869	37.3080179144182	37.4149505228538	38.5476454009493	36.0778048284483	37.2760150970009
"NUP188"	149.220484825277	161.541648732948	154.828233695173	131.006794871007	137.549357465656	138.777861032696
"CRAT"	101.778762184765	100.373050045168	105.128895012663	87.7211930544276	89.1693265651129	95.3608864706066
"NANS"	41.6146942711561	40.0319859506835	40.785666786174	44.5735899684008	41.7490437978538	45.8420668349265
"TBC1D2"	6.40973120629242	7.44781133966204	7.00359934712079	6.48594033595925	6.54373727239087	6.29741703107779
